movie_name,movie_date,movie_rating,movie_genre,movie_censor
Vanishing Point,1970,7.2,Action,U
The Italian Job,1970,7.2,Action,A
Django,1970,7.2,Action,A
Dr. No,1970,7.2,Action,A
Mosul,1970,7.1,Action,18
Black Adam,1970,7.1,Action,UA
Free Guy,1970,7.1,Action,UA
Brawl in Cell Block 99,1970,7.1,Action,18
Kaabil,1970,7.1,Action,UA
Allied,1970,7.1,Action,18
American Made,1970,7.1,Action,A
Fast & Furious 7,1970,7.1,Action,A
Everest,1970,7.1,Action,UA
Kraftidioten,1970,7.1,Action,R
Gabbar Is Back,1970,7.1,Action,UA
Kung Fu Panda 3,1970,7.1,Animation,U
Dragon Ball Z: Doragon bôru Z - Kami to Kami,1970,7.1,Animation,U
God Bless America,1970,7.1,Action,R
Batman v Superman: Dawn of Justice (Ultimate Edition),1970,7.1,Action,R
Deepwater Horizon,1970,7.1,Action,UA
Snowpiercer,1970,7.1,Action,A
Dredd,1970,7.1,Action,A
Enthiran,1970,7.1,Action,U
Iron Man Three,1970,7.1,Action,UA
Flickan som lekte med elden,1970,7.1,Action,R
Micmacs à tire-larigot,1970,7.1,Action,R
JCVD,1970,7.1,Action,R
The Northman,1970,7.1,Action,R
Wrath of Man,1970,7.1,Action,16
Planet Terror,1970,7.1,Action,A
Defiance,1970,7.1,Action,R
Shooter,1970,7.1,Action,A
Man of Steel,1970,7.1,Action,UA
Rocky Balboa,1970,7.1,Action,U
Don,1970,7.1,Action,UA
Deja Vu,1970,7.1,Action,UA
Pirates of the Caribbean: At World's End,1970,7.1,Action,UA
Fanaa,1970,7.1,Action,U
Flags of Our Fathers,1970,7.1,Action,U
Banlieue 13,1970,7.1,Action,UA 16+
Ong-bak,1970,7.1,Action,R
"I, Robot",1970,7.1,Action,UA
Live Free or Die Hard,1970,7.1,Action,UA
We Were Soldiers,1970,7.1,Action,UA
Pitch Black,1970,7.1,Action,UA
Payback,1970,7.1,Action,A
The Mummy,1970,7.1,Action,A
Blade,1970,7.1,Action,R
Three Kings,1970,7.1,Action,A
Mission: Impossible,1970,7.1,Action,U
Desperado,1970,7.1,Action,A
Batman Returns,1970,7.1,Action,UA
Die Hard 2,1970,7.1,Action,A
Casualties of War,1970,7.1,Action,UA
No Way Out,1970,7.1,Action,UA
Highlander,1970,7.1,Action,R
WarGames,1970,7.1,Action,U
Escape from New York,1970,7.1,Action,UA
The Poseidon Adventure,1970,7.1,Action,U
Doctor Strange in the Multiverse of Madness,1970,7.0,Action,UA
Kabir Singh,1970,7.0,Action,A
Greyhound,1970,7.0,Action,A
Logan Lucky,1970,7.0,Action,UA
Ant-Man and the Wasp,1970,7.0,Action,UA
Sicario: Day of the Soldado,1970,7.0,Action,UA
Sultan,1970,7.0,Action,UA
Spy,1970,7.0,Action,A
A Most Violent Year,1970,7.0,Action,R
Yip Man 3,1970,7.0,Action,UA
Star Trek Beyond,1970,7.0,Action,UA
22 Jump Street,1970,7.0,Action,A
Yip Man 4,1970,7.0,Action,U
Furious 6,1970,7.0,Action,UA
Chronicle,1970,7.0,Action,UA
Super 8,1970,7.0,Action,UA
Yip Man chin chyun,1970,7.0,Action,Not Rated
The Foreigner,1970,7.0,Action,A
Oblivion,1970,7.0,Action,UA
Filth,1970,7.0,Action,A
Don 2,1970,7.0,Action,UA
Den of Thieves,1970,7.0,Action,A
RED,1970,7.0,Action,UA
Bronson,1970,7.0,Action,Not Rated
Public Enemies,1970,7.0,Action,A
The Unbearable Weight of Massive Talent,1970,7.0,Action,A
Cloverfield,1970,7.0,Action,A
Death Proof,1970,7.0,Action,A
Tropic Thunder,1970,7.0,Action,R
Tau ming chong,1970,7.0,Action,R
Son of Rambow,1970,7.0,Action,U
World War Z,1970,7.0,Action,UA
Thor,1970,7.0,Action,UA
Jack Reacher,1970,7.0,Action,UA
Body of Lies,1970,7.0,Action,A
Man cheng jin dai huang jin jia,1970,7.0,Action,R
9,1970,7.0,Animation,PG-13
Rambo,1970,7.0,Action,R
Shazam!,1970,7.0,Action,UA
Real Steel,1970,7.0,Action,UA
The Kingdom,1970,7.0,Action,A
Tom yum goong,1970,7.0,Action,R
Transformers,1970,7.0,Action,UA
Hellboy II: The Golden Army,1970,7.0,Action,UA
Constantine,1970,7.0,Action,A
Main Hoon Na,1970,7.0,Action,UA
Unleashed,1970,7.0,Action,A
Underworld,1970,7.0,Action,A
Koroshiya 1,1970,7.0,Action,Not Rated
Spy Game,1970,7.0,Action,UA
Le pacte des loups,1970,7.0,Action,R
Taxi,1970,7.0,Action,U
Rush Hour,1970,7.0,Action,UA
Fallen,1970,7.0,Action,A
Independence Day,1970,7.0,Action,UA
Stargate,1970,7.0,Action,U
Maverick,1970,7.0,Action,UA
Dragon: The Bruce Lee Story,1970,7.0,Action,A
Juice,1970,7.0,Action,R
The Last Boy Scout,1970,7.0,Action,A
The Spy Who Loved Me,1970,7.0,Action,A
The Towering Inferno,1970,7.0,Action,U
Thunderbolt and Lightfoot,1970,7.0,Action,Not Rated
The War of the Worlds,1970,7.0,Action,U
Outlaw King,1970,6.9,Action,18
Dragged Across Concrete,1970,6.9,Action,A
The Night Comes for Us,1970,6.9,Action,18
Solo: A Star Wars Story,1970,6.9,Action,UA
Fan,1970,6.9,Action,UA
X-Men: Apocalypse,1970,6.9,Action,UA
Slow West,1970,6.9,Action,R
Game Night,1970,6.9,Action,A
Star Wars: Episode VIII - The Last Jedi,1970,6.9,Action,UA
Jumanji: Welcome to the Jungle,1970,6.9,Action,UA
Love and Monsters,1970,6.9,Action,13
Non-Stop,1970,6.9,Action,UA
All Is Lost,1970,6.9,Action,PG-13
The Hitman's Bodyguard,1970,6.9,Action,A
Pacific Rim,1970,6.9,Action,UA
Get the Gringo,1970,6.9,Action,R
In the Heart of the Sea,1970,6.9,Action,18
Iron Man 2,1970,6.9,Action,UA
Legend of the Guardians: The Owls of Ga'Hoole,1970,6.9,Animation,U
The World's End,1970,6.9,Action,UA
Jackass Forever,1970,6.9,Action,A
Free State of Jones,1970,6.9,Action,R
Traitor,1970,6.9,Action,PG-13
The Amazing Spider-Man,1970,6.9,Action,UA
Pineapple Express,1970,6.9,Action,A
Crank,1970,6.9,Action,A
Alan Partridge: Alpha Papa,1970,6.9,Action,R
28 Weeks Later,1970,6.9,Action,R
Captain America: The First Avenger,1970,6.9,Action,13
The Guardian,1970,6.9,Action,Not Rated
San ging chaat goo si,1970,6.9,Action,R
Jurassic World,1970,6.9,Action,UA
National Treasure,1970,6.9,Action,U
Mission: Impossible III,1970,6.9,Action,UA
The Last Castle,1970,6.9,Action,UA
Atlantis: The Lost Empire,1970,6.9,Animation,U
A Knight's Tale,1970,6.9,Action,A
The Edge,1970,6.9,Action,A
Con Air,1970,6.9,Action,R
The Mask,1970,6.9,Action,U
Clear and Present Danger,1970,6.9,Action,UA
Robin Hood: Prince of Thieves,1970,6.9,Action,U
Memphis Belle,1970,6.9,Action,Not Rated
The Monster Squad,1970,6.9,Action,Not Rated
Top Gun,1970,6.9,Action,U
Romancing the Stone,1970,6.9,Action,U
Repo Man,1970,6.9,Action,Not Rated
48 Hrs.,1970,6.9,Action,A
Conan the Barbarian,1970,6.9,Action,A
Clash of the Titans,1970,6.9,Action,A
Smokey and the Bandit,1970,6.9,Action,U
Death Wish,1970,6.9,Action,A
Westworld,1970,6.9,Action,U
Tang shan da xiong,1970,6.9,Action,A
Thunderball,1970,6.9,Action,A
Ready or Not,1970,6.8,Action,A
Boss Level,1970,6.8,Action,Not Rated
News of the World,1970,6.8,Action,16
Spies in Disguise,1970,6.8,Animation,U
Shin Gojira,1970,6.8,Action,Not Rated
Captain Marvel,1970,6.8,Action,UA
The Outpost,1970,6.8,Action,R
Død snø 2,1970,6.8,Action,R
Spectre,1970,6.8,Action,UA
Thor: The Dark World,1970,6.8,Action,UA
Chappie,1970,6.8,Action,UA
The Maze Runner,1970,6.8,Action,UA
Tres metros sobre el cielo,1970,6.8,Action,Not Rated
The Grey,1970,6.8,Action,A
What Happened to Monday,1970,6.8,Action,A
Aquaman,1970,6.8,Action,UA
Men in Black 3,1970,6.8,Action,UA
Unknown,1970,6.8,Action,UA
Tron,1970,6.8,Action,U
The Book of Eli,1970,6.8,Action,A
Hanna,1970,6.8,Action,13
Green Zone,1970,6.8,Action,A
We Own the Night,1970,6.8,Action,R
Unstoppable,1970,6.8,Action,UA
Harsh Times,1970,6.8,Action,R
Four Brothers,1970,6.8,Action,UA
Street Kings,1970,6.8,Action,R
The Island,1970,6.8,Action,UA
Tristan + Isolde,1970,6.8,Action,PG-13
The Transporter,1970,6.8,Action,A
Dog Soldiers,1970,6.8,Action,A
The Fast and the Furious,1970,6.8,Action,A
The Score,1970,6.8,Action,UA
Hellboy,1970,6.8,Action,UA
Ngo si seoi,1970,6.8,Action,UA
The Mask of Zorro,1970,6.8,Action,UA
The Long Kiss Goodnight,1970,6.8,Action,A
Bad Boys,1970,6.8,Action,A
Patriot Games,1970,6.8,Action,A
El mariachi,1970,6.8,Action,R
Young Guns,1970,6.8,Action,UA
Innerspace,1970,6.8,Action,U
Bloodsport,1970,6.8,Action,A
Enemy Mine,1970,6.8,Action,U
Superman II,1970,6.8,Action,U
Mad Max,1970,6.8,Action,U
Logan's Run,1970,6.8,Action,U
On Her Majesty's Secret Service,1970,6.8,Action,U
You Only Live Twice,1970,6.8,Action,A
Extraction,1970,6.7,Action,18
Jumanji: The Next Level,1970,6.7,Action,UA
Midway,1970,6.7,Action,A
Bumblebee,1970,6.7,Action,UA
Kingsman: The Golden Circle,1970,6.7,Action,A
Harriet,1970,6.7,Action,PG-13
The Equalizer 2,1970,6.7,Action,UA
Jungle,1970,6.7,Action,R
Turbo Kid,1970,6.7,Action,Not Rated
Black Widow,1970,6.7,Action,UA
Hardcore Henry,1970,6.7,Action,A
The Guest,1970,6.7,Action,R
Pete's Dragon,1970,6.7,Action,UA
The Salvation,1970,6.7,Action,R
The Adam Project,1970,6.7,Action,13
Atomic Blonde,1970,6.7,Action,A
The Finest Hours,1970,6.7,Action,U
King Arthur: Legend of the Sword,1970,6.7,Action,A
No Escape,1970,6.7,Action,18
In Time,1970,6.7,Action,UA
Safe House,1970,6.7,Action,UA
Machine Gun Preacher,1970,6.7,Action,R
Zombieland: Double Tap,1970,6.7,Action,A
Super,1970,6.7,Action,R
The Wolverine,1970,6.7,Action,UA
Antim: The Final Truth,1970,6.7,Action,UA
Gangster Squad,1970,6.7,Action,A
2 Guns,1970,6.7,Action,A
Wild Target,1970,6.7,Action,PG-13
Escape Plan,1970,6.7,Action,A
Brooklyn's Finest,1970,6.7,Action,R
Out of the Furnace,1970,6.7,Action,R
Pandorum,1970,6.7,Action,R
Om Shanti Om,1970,6.7,Action,UA
The Brothers Bloom,1970,6.7,Action,PG-13
Angels & Demons,1970,6.7,Action,A
Death Sentence,1970,6.7,Action,R
Warcraft,1970,6.7,Action,UA
Appaloosa,1970,6.7,Action,R
Wanted,1970,6.7,Action,A
The Brave One,1970,6.7,Action,R
The A-Team,1970,6.7,Action,18
Underworld: Evolution,1970,6.7,Action,A
Blood and Bone,1970,6.7,Action,R
Hidalgo,1970,6.7,Action,UA
The Matrix Revolutions,1970,6.7,Action,UA
Blade II,1970,6.7,Action,R
Armageddon,1970,6.7,Action,UA
Nothing to Lose,1970,6.7,Action,U
Conspiracy Theory,1970,6.7,Action,A
Absolute Power,1970,6.7,Action,A
Ransom,1970,6.7,Action,UA
Hung fan kui,1970,6.7,Action,R
Wyatt Earp,1970,6.7,Action,UA
Demolition Man,1970,6.7,Action,A
Lethal Weapon 3,1970,6.7,Action,UA
Hot Shots!,1970,6.7,Action,U
Backdraft,1970,6.7,Action,UA
Teenage Mutant Ninja Turtles,1970,6.7,Action,U
Colors,1970,6.7,Action,U
Stakeout,1970,6.7,Action,A
The Living Daylights,1970,6.7,Action,UA
Hamburger Hill,1970,6.7,Action,Not Rated
Commando,1970,6.7,Action,UA
The Last Starfighter,1970,6.7,Action,U
TRON,1970,6.7,Action,U
For Your Eyes Only,1970,6.7,Action,A
The Enforcer,1970,6.7,Action,Not Rated
The Man with the Golden Gun,1970,6.7,Action,A
Live and Let Die,1970,6.7,Action,U
21 Bridges,1970,6.6,Action,A
Enola Holmes,1970,6.6,Action,13
Marighella,1970,6.6,Action,Not Rated
The Old Guard,1970,6.6,Action,18
Anna,1970,6.6,Action,A
The Art of Self-Defense,1970,6.6,Action,R
Adrift,1970,6.6,Action,UA
The Aeronauts,1970,6.6,Action,PG-13
The Fate of the Furious,1970,6.6,Action,UA
The Girl with All the Gifts,1970,6.6,Action,R
Overlord,1970,6.6,Action,18
Alpha,1970,6.6,Action,UA
Jason Bourne,1970,6.6,Action,UA
Kong: Skull Island,1970,6.6,Action,UA
Bølgen,1970,6.6,Action,R
The Lego Movie 2: The Second Part,1970,6.6,Animation,U
Raees,1970,6.6,Action,UA
Red Sparrow,1970,6.6,Action,A
The Heat,1970,6.6,Action,A
Run All Night,1970,6.6,Action,R
The Hunger Games: Mockingjay - Part 1,1970,6.6,Action,UA
The Amazing Spider-Man 2,1970,6.6,Action,UA
Hunter Killer,1970,6.6,Action,UA
Divergent,1970,6.6,Action,UA
The Informer,1970,6.6,Action,A
RED 2,1970,6.6,Action,UA
The Expendables 2,1970,6.6,Action,A
Ender's Game,1970,6.6,Action,UA
Man on a Ledge,1970,6.6,Action,UA
Elysium,1970,6.6,Action,A
Attack the Block,1970,6.6,Action,R
The Other Guys,1970,6.6,Action,A
Pirates of the Caribbean: On Stranger Tides,1970,6.6,Action,UA
Venom,1970,6.6,Action,UA
Edge of Darkness,1970,6.6,Action,R
The Bourne Legacy,1970,6.6,Action,UA
L'immortel,1970,6.6,Action,Not Rated
The Harder They Fall,1970,6.6,Action,16
Eagle Eye,1970,6.6,Action,A
Machete,1970,6.6,Action,R
Robin Hood,1970,6.6,Action,PG-13
Jungle Cruise,1970,6.6,Action,UA
Epic,1970,6.6,Animation,U
Quantum of Solace,1970,6.6,Action,UA
The Incredible Hulk,1970,6.6,Action,UA
Seraphim Falls,1970,6.6,Action,R
Smokin' Aces,1970,6.6,Action,R
Prince of Persia: The Sands of Time,1970,6.6,Action,UA
Shoot 'Em Up,1970,6.6,Action,A
16 Blocks,1970,6.6,Action,UA
Vantage Point,1970,6.6,Action,A
Flushed Away,1970,6.6,Animation,U
John Carter,1970,6.6,Action,UA
30 Days of Night,1970,6.6,Action,A
X-Men: The Last Stand,1970,6.6,Action,A
The Rundown,1970,6.6,Action,U
Tears of the Sun,1970,6.6,Action,A
The Chronicles of Riddick,1970,6.6,Action,UA
The Recruit,1970,6.6,Action,A
Wasabi,1970,6.6,Action,UA
Kiss of the Dragon,1970,6.6,Action,U
Rush Hour 2,1970,6.6,Action,UA
Joy Ride,1970,6.6,Action,R
The Way of the Gun,1970,6.6,Action,R
Shanghai Noon,1970,6.6,Action,UA
Bad Boys II,1970,6.6,Action,UA
Austin Powers: The Spy Who Shagged Me,1970,6.6,Action,UA
U-571,1970,6.6,Action,UA
Lethal Weapon 4,1970,6.6,Action,A
Star Wars: Episode II - Attack of the Clones,1970,6.6,Action,UA
Titan A.E.,1970,6.6,Animation,PG
Resident Evil,1970,6.6,Action,A
The 13th Warrior,1970,6.6,Action,U
Courage Under Fire,1970,6.6,Action,UA
Outbreak,1970,6.6,Action,U
Star Trek: Generations,1970,6.6,Action,U
Hot Shots! Part Deux,1970,6.6,Action,A
New Jack City,1970,6.6,Action,R
Road House,1970,6.6,Action,Not Rated
Licence to Kill,1970,6.6,Action,UA
Ghostbusters II,1970,6.6,Action,U
Black Rain,1970,6.6,Action,A
The Running Man,1970,6.6,Action,A
Crocodile Dundee,1970,6.6,Action,U
Star Trek III: The Search for Spock,1970,6.6,Action,U
Sudden Impact,1970,6.6,Action,A
Outland,1970,6.6,Action,UA
Rollerball,1970,6.6,Action,U
The Tomorrow War,1970,6.5,Action,13
War,1970,6.5,Action,UA
Mandy,1970,6.5,Action,Not Rated
Fast & Furious Presents: Hobbs & Shaw,1970,6.5,Action,A
Pokémon: Detective Pikachu,1970,6.5,Action,UA
Sonic the Hedgehog,1970,6.5,Action,U
Nerve,1970,6.5,Action,UA
Tag,1970,6.5,Action,A
The Interview,1970,6.5,Action,UA
Star Wars: Episode IX - The Rise of Skywalker,1970,6.5,Action,UA
Homefront,1970,6.5,Action,18
Olympus Has Fallen,1970,6.5,Action,A
Self/less,1970,6.5,Action,PG-13
The Hunger Games: Mockingjay - Part 2,1970,6.5,Action,UA
Pirates of the Caribbean: Dead Men Tell No Tales,1970,6.5,Action,UA
Fetih 1453,1970,6.5,Action,Not Rated
Safe,1970,6.5,Action,R
Kick-Ass 2,1970,6.5,Action,A
The Gray Man,1970,6.5,Action,UA 16+
Premium Rush,1970,6.5,Action,UA
Bad Boys for Life,1970,6.5,Action,A
Yi dai zong shi,1970,6.5,Action,PG-13
12 Strong,1970,6.5,Action,A
Seungriho,1970,6.5,Action,16
Banlieue 13: Ultimatum,1970,6.5,Action,UA
Sonic the Hedgehog 2,1970,6.5,Action,7
Never Back Down,1970,6.5,Action,16
Fast & Furious,1970,6.5,Action,UA
The International,1970,6.5,Action,A
The Forbidden Kingdom,1970,6.5,Action,U
Underworld: Rise of the Lycans,1970,6.5,Action,A
The Chronicles of Narnia: Prince Caspian,1970,6.5,Action,U
The Mechanic,1970,6.5,Action,A
National Treasure: Book of Secrets,1970,6.5,Action,U
X-Men Origins: Wolverine,1970,6.5,Action,UA
Sin City: A Dame to Kill For,1970,6.5,Action,A
Flyboys,1970,6.5,Action,PG-13
Dhoom:2,1970,6.5,Action,UA
Terminator Salvation,1970,6.5,Action,UA
Get Smart,1970,6.5,Action,UA
The Spiderwick Chronicles,1970,6.5,Action,U
War of the Worlds,1970,6.5,Action,UA
A Walk Among the Tombstones,1970,6.5,Action,A
Spartan,1970,6.5,Action,R
Mr. & Mrs. Smith,1970,6.5,Action,16
Ladder 49,1970,6.5,Action,UA
Hostage,1970,6.5,Action,A
Cellular,1970,6.5,Action,PG-13
Heist,1970,6.5,Action,R
Swordfish,1970,6.5,Action,A
The Four Feathers,1970,6.5,Action,PG-13
Gone in Sixty Seconds,1970,6.5,Action,U
Space Cowboys,1970,6.5,Action,UA
Taxi 2,1970,6.5,Action,UA
Star Wars: Episode I - The Phantom Menace,1970,6.5,Action,UA
U.S. Marshals,1970,6.5,Action,A
The Man in the Iron Mask,1970,6.5,Action,A
Tomorrow Never Dies,1970,6.5,Action,A
The Lost World: Jurassic Park,1970,6.5,Action,UA
Air Force One,1970,6.5,Action,UA
Executive Decision,1970,6.5,Action,U
The Quick and the Dead,1970,6.5,Action,A
Cliffhanger,1970,6.5,Action,A
Under Siege,1970,6.5,Action,A
The Rocketeer,1970,6.5,Action,U
Young Guns II,1970,6.5,Action,A
Beverly Hills Cop II,1970,6.5,Action,A
Rambo: First Blood Part II,1970,6.5,Action,Not Rated
Octopussy,1970,6.5,Action,UA
Flash Gordon,1970,6.5,Action,U
Diamonds Are Forever,1970,6.5,Action,U
Batman: The Movie,1970,6.5,Action,Not Rated
Way Down,1970,6.4,Action,R
Greenland,1970,6.4,Action,UA
Peppermint,1970,6.4,Action,A
Revenge,1970,6.4,Action,18
Angel Has Fallen,1970,6.4,Action,UA
The Angry Birds Movie 2,1970,6.4,Animation,U
Escape Room,1970,6.4,Action,A
Batman: The Killing Joke,1970,6.4,Animation,UA
Shaft,1970,6.4,Action,UA
Now You See Me 2,1970,6.4,Action,UA
Batman v Superman: Dawn of Justice,1970,6.4,Action,UA
The Purge: Anarchy,1970,6.4,Action,R
Lucy,1970,6.4,Action,A
Son of a Gun,1970,6.4,Action,R
Need for Speed,1970,6.4,Action,UA
Live by Night,1970,6.4,Action,R
The Rover,1970,6.4,Action,R
Redirected,1970,6.4,Action,Not Rated
Valerian and the City of a Thousand Planets,1970,6.4,Action,UA
Dead Man Down,1970,6.4,Action,R
Pain & Gain,1970,6.4,Action,15+
Tomorrowland,1970,6.4,Action,PG
Let's Be Cops,1970,6.4,Action,R
How I Live Now,1970,6.4,Action,R
Kill List,1970,6.4,Action,Not Rated
Colombiana,1970,6.4,Action,A
Here Comes the Boom,1970,6.4,Action,PG
Savages,1970,6.4,Action,A
Act of Valor,1970,6.4,Action,R
Contraband,1970,6.4,Action,A
Triple Frontier,1970,6.4,Action,18
Killer Elite,1970,6.4,Action,R
Faster,1970,6.4,Action,R
Predators,1970,6.4,Action,A
Riddick,1970,6.4,Action,A
The Expendables,1970,6.4,Action,A
Army of Thieves,1970,6.4,Action,16
The Lone Ranger,1970,6.4,Action,UA
Black Death,1970,6.4,Action,R
From Paris with Love,1970,6.4,Action,R
Baiohazâdo: Dijenerêshon,1970,6.4,Animation,R
The Taking of Pelham 123,1970,6.4,Action,UA
Thor: Love and Thunder,1970,6.4,Action,UA
Salt,1970,6.4,Action,UA
Monsters vs. Aliens,1970,6.4,Animation,U
Snitch,1970,6.4,Action,UA
Godzilla,1970,6.4,Action,UA
Death Race,1970,6.4,Action,A
Hancock,1970,6.4,Action,UA
Daybreakers,1970,6.4,Action,R
Dnevnoy dozor,1970,6.4,Action,R
Nochnoy dozor,1970,6.4,Action,R
Chaos,1970,6.4,Action,R
The Punisher,1970,6.4,Action,A
The Day After Tomorrow,1970,6.4,Action,U
Blood Work,1970,6.4,Action,R
Ned Kelly,1970,6.4,Action,R
Basic,1970,6.4,Action,R
Star Trek: Nemesis,1970,6.4,Action,Not Rated
Rat Race,1970,6.4,Action,PG-13
The Mummy Returns,1970,6.4,Action,A
The Perfect Storm,1970,6.4,Action,UA
Final Fantasy: The Spirits Within,1970,6.4,Animation,U
The Sum of All Fears,1970,6.4,Action,A
Behind Enemy Lines,1970,6.4,Action,UA
The World Is Not Enough,1970,6.4,Action,A
The Siege,1970,6.4,Action,A
Star Trek: Insurrection,1970,6.4,Action,UA
The Jackal,1970,6.4,Action,A
Twister,1970,6.4,Action,UA
Last Man Standing,1970,6.4,Action,A
DragonHeart,1970,6.4,Action,UA
The Prophecy,1970,6.4,Action,R
Just Cause,1970,6.4,Action,R
Last Action Hero,1970,6.4,Action,U
Alien³,1970,6.4,Action,A
Darkman,1970,6.4,Action,UA
Tango & Cash,1970,6.4,Action,UA
Lock Up,1970,6.4,Action,U
Kickboxer,1970,6.4,Action,U
The Omega Man,1970,6.4,Action,A
Eternals,1970,6.3,Action,UA
My Spy,1970,6.3,Action,UA
Red Notice,1970,6.3,Action,13
Guns Akimbo,1970,6.3,Action,A
The King's Man,1970,6.3,Action,15+
7500,1970,6.3,Action,16
ARQ,1970,6.3,Action,18
Bright,1970,6.3,Action,18
Ocean's Eight,1970,6.3,Action,UA
Godzilla vs. Kong,1970,6.3,Action,UA
Free Fire,1970,6.3,Action,UA
Polar,1970,6.3,Action,18
The Shallows,1970,6.3,Action,A
Maze Runner: The Scorch Trials,1970,6.3,Action,UA
Risen,1970,6.3,Action,UA
Criminal,1970,6.3,Action,UA
Bastille Day,1970,6.3,Action,R
White House Down,1970,6.3,Action,UA
Spectral,1970,6.3,Action,16
Mr. Right,1970,6.3,Action,R
Angry Birds,1970,6.3,Animation,UA
Unlocked,1970,6.3,Action,UA
Scouts Guide to the Zombie Apocalypse,1970,6.3,Action,Not Rated
Triple 9,1970,6.3,Action,R
Johnny English Reborn,1970,6.3,Action,UA
This Means War,1970,6.3,Action,A
The Commuter,1970,6.3,Action,UA
The Last Stand,1970,6.3,Action,A
Underworld: Awakening,1970,6.3,Action,A
Central Intelligence,1970,6.3,Action,UA
Uncharted,1970,6.3,Action,UA
The American,1970,6.3,Action,A
Tomb Raider,1970,6.3,Action,UA
Jack the Giant Slayer,1970,6.3,Action,UA
Terminator Genisys,1970,6.3,Action,UA
Ghost in the Shell,1970,6.3,Action,U
The Necessary Death of Charlie Countryman,1970,6.3,Action,R
Ninja Assassin,1970,6.3,Action,R
#Saraitda,1970,6.3,Action,16
Repo Men,1970,6.3,Action,UA
Centurion,1970,6.3,Action,R
Knight and Day,1970,6.3,Action,UA
Surrogates,1970,6.3,Action,UA
The Collector,1970,6.3,Action,R
The Losers,1970,6.3,Action,A
Beowulf,1970,6.3,Animation,A
Spider-Man 3,1970,6.3,Action,UA
Sky High,1970,6.3,Action,U
Transporter 2,1970,6.3,Action,A
Astro Boy,1970,6.3,Animation,U
Revolver,1970,6.3,Action,R
King Arthur,1970,6.3,Action,UA
Paycheck,1970,6.3,Action,UA
Once Upon a Time in Mexico,1970,6.3,Action,UA
Proof of Life,1970,6.3,Action,UA
The 51st State,1970,6.3,Action,R
Miss Congeniality,1970,6.3,Action,A
Terminator 3: Rise of the Machines,1970,6.3,Action,UA
Osmosis Jones,1970,6.3,Animation,PG
Blue Streak,1970,6.3,Action,UA
Entrapment,1970,6.3,Action,U
Nick of Time,1970,6.3,Action,UA
Assassins,1970,6.3,Action,A
The Three Musketeers,1970,6.3,Action,U
The Bodyguard,1970,6.3,Action,UA
Predator 2,1970,6.3,Action,R
A View to a Kill,1970,6.3,Action,UA
The Black Cauldron,1970,6.3,Animation,U
Red Dawn,1970,6.3,Action,U
Dune,1970,6.3,Action,U
Every Which Way but Loose,1970,6.3,Action,A
Escape from the Planet of the Apes,1970,6.3,Action,U
Spenser Confidential,1970,6.2,Action,18
In the Shadow of the Moon,1970,6.2,Action,16
Kate,1970,6.2,Action,18
Stuber,1970,6.2,Action,A
The Silencing,1970,6.2,Action,A
Destroyer,1970,6.2,Action,A
Johnny English Strikes Again,1970,6.2,Action,UA
Terminator: Dark Fate,1970,6.2,Action,UA
Copshop,1970,6.2,Action,R
Cold Pursuit,1970,6.2,Action,A
Time Trap,1970,6.2,Action,Not Rated
Maze Runner: The Death Cure,1970,6.2,Action,UA
The Wall,1970,6.2,Action,R
Keanu,1970,6.2,Action,R
Grimsby,1970,6.2,Action,A
Inferno,1970,6.2,Action,UA
Insurgent,1970,6.2,Action,UA
The November Man,1970,6.2,Action,A
Deliver Us from Evil,1970,6.2,Action,A
Transcendence,1970,6.2,Action,UA
3 Days to Kill,1970,6.2,Action,A
Captain Underpants: The First Epic Movie,1970,6.2,Animation,UA
The Outsider,1970,6.2,Action,18
American Assassin,1970,6.2,Action,R
Parker,1970,6.2,Action,A
Hummingbird,1970,6.2,Action,A
Dabangg,1970,6.2,Action,UA
A Lonely Place to Die,1970,6.2,Action,R
Transformers: Dark of the Moon,1970,6.2,Action,UA
Taken 2,1970,6.2,Action,A
47 Ronin,1970,6.2,Action,UA
The Boondock Saints II: All Saints Day,1970,6.2,Action,R
300: Rise of an Empire,1970,6.2,Action,R
Jack Ryan: Shadow Recruit,1970,6.2,Action,UA
Takers,1970,6.2,Action,PG-13
The Eagle,1970,6.2,Action,PG-13
The Warrior's Way,1970,6.2,Action,R
The Legend of Tarzan,1970,6.2,Action,UA
Dracula Untold,1970,6.2,Action,UA
Ong Bak 2,1970,6.2,Action,R
