movie_name,movie_date,movie_rating,movie_genre,movie_censor,budget,revenue
El cuerpo,2012-01-01,7.6,Action,Not Rated,,
Serbuan maut,2011-01-01,7.6,Action,A,,
End of Watch,2012-01-01,7.6,Action,A,,
Rise of the Planet of the Apes,2011-01-01,7.6,Action,UA,93000000.0,
Kick-Ass,2010-01-01,7.6,Action,UA,30000000.0,
Celda 211,2009-01-01,7.6,Action,A,,
Zombieland,2009-01-01,7.6,Action,A,,
Sherlock Holmes,2009-01-01,7.6,Action,16,,
United 93,2006-01-01,7.6,Action,UA,,
Huo Yuan Jia,2006-01-01,7.6,Action,PG-13,,
Kung Fu Panda,2008-01-01,7.6,Animation,U,,
Harry Potter and the Half-Blood Prince,2009-01-01,7.6,Action,UA,,
300,2006-01-01,7.6,Action,A,,
Watchmen,2009-01-01,7.6,Action,A,,
Batoru rowaiaru,2000-01-01,7.6,Action,18,,
Vampire Hunter D: Bloodlust,2000-01-01,7.6,Animation,U,,
Enemy at the Gates,2001-01-01,7.6,Action,A,,
Star Wars: Episode III - Revenge of the Sith,2005-01-01,7.6,Action,U,,
The Fifth Element,1997-01-01,7.6,Action,UA,,
Star Trek: First Contact,1996-01-01,7.6,Action,PG-13,,
Die Hard: With a Vengeance,1995-01-01,7.6,Action,A,28000000.0,
Falling Down,1993-01-01,7.6,Action,UA,,
RoboCop,1987-01-01,7.6,Action,UA,13000000.0,
RoboCop,1987-01-01,7.6,Action,UA,13000000.0,
Lethal Weapon,1987-01-01,7.6,Action,UA,,
Mad Max 2,1981-01-01,7.6,Action,UA,,
Rupan sansei: Kariosutoro no shiro,1979-01-01,7.6,Animation,U,175000000.0,
Escape from Alcatraz,1979-01-01,7.6,Action,U,,
The Taking of Pelham One Two Three,1974-01-01,7.6,Action,U,,
Enter the Dragon,1973-01-01,7.6,Action,A,850000.0,
Where Eagles Dare,1968-01-01,7.6,Action,U,7700000.0,
Tanhaji: The Unsung Warrior,2020-01-01,7.5,Action,UA,,
Upgrade,2018-01-01,7.5,Action,18,175000000.0,
Mersal,2017-01-01,7.5,Action,UA,,
Fury,2014-01-01,7.5,Action,A,150000000.0,
Fury,2014-01-01,7.5,Action,A,150000000.0,
The Hunger Games: Catching Fire,2013-01-01,7.5,Action,UA,,
Delhi Belly,2011-01-01,7.5,Action,A,,
Waar,2013-01-01,7.5,Action,Not Rated,,
Hodejegerne,2011-01-01,7.5,Action,R,,
Jûsan-nin no shikaku,2010-01-01,7.5,Action,R,,
Yip Man 2,2010-01-01,7.5,Action,R,,
L'instinct de mort,2008-01-01,7.5,Action,R,,
Doctor Strange,2016-01-01,7.5,Action,UA,,
Retfærdighedens ryttere,2020-01-01,7.5,Action,Not Rated,,
Lone Survivor,2013-01-01,7.5,Action,A,,
Source Code,2011-01-01,7.5,Action,UA,32000000.0,
Grindhouse,2007-01-01,7.5,Action,R,67000000.0,
Dalkomhan insaeng,2005-01-01,7.5,Action,Not Rated,,
Jodhaa Akbar,2008-01-01,7.5,Action,UA,,
Scott Pilgrim vs. the World,2010-01-01,7.5,Action,U,,
Munich,2005-01-01,7.5,Action,A,,
Shi mian mai fu,2004-01-01,7.5,Action,UA,,
Harry Potter and the Order of the Phoenix,2007-01-01,7.5,Action,UA,,
Collateral,2004-01-01,7.5,Action,A,65000000.0,
Zatôichi,2003-01-01,7.5,Action,R,,
Jui kuen II,1994-01-01,7.5,Action,UA,,
The Crow,1994-01-01,7.5,Action,A,23000000.0,
Total Recall,1990-01-01,7.5,Action,A,,
Total Recall,1990-01-01,7.5,Action,A,,
The Hunt for Red October,1990-01-01,7.5,Action,U,,
Batman,1989-01-01,7.5,Action,U,,
Midnight Run,1988-01-01,7.5,Action,A,,
Ging chaat goo si,1985-01-01,7.5,Action,UA,,
Indiana Jones and the Temple of Doom,1984-01-01,7.5,Action,(Banned),,
The Warriors,1979-01-01,7.5,Action,UA,,
Tora! Tora! Tora!,1970-01-01,7.5,Action,Not Rated,25000000.0,
It's a Mad Mad Mad Mad World,1963-01-01,7.5,Action,Not Rated,,
The Guns of Navarone,1961-01-01,7.5,Action,U,6000000.0,
Shang-Chi and the Legend of the Ten Rings,2021-01-01,7.4,Action,UA,150000000.0,
Nobody,2021-01-01,7.4,Action,A,,
Spider-Man: Far from Home,2019-01-01,7.4,Action,U,,
John Wick: Chapter 3 - Parabellum,2019-01-01,7.4,Action,A,,
John Wick: Chapter 2,2017-01-01,7.4,Action,A,40000000.0,
The Last Duel,2021-01-01,7.4,Action,A,,
War for the Planet of the Apes,2017-01-01,7.4,Action,UA,,
John Wick,2014-01-01,7.4,Action,A,,
Predestination,2014-01-01,7.4,Action,18,,
How to Train Your Dragon: The Hidden World,2019-01-01,7.4,Animation,U,165000000.0,
Mission: Impossible - Rogue Nation,2015-01-01,7.4,Action,UA,,
Spider-Man: Homecoming,2017-01-01,7.4,Action,U,,
Rurôni Kenshin: Meiji kenkaku roman tan,2012-01-01,7.4,Action,Not Rated,,
Ready Player One,2018-01-01,7.4,Action,UA,,
Sherlock Holmes: A Game of Shadows,2011-01-01,7.4,Action,UA,,
Samâ uôzu,2009-01-01,7.4,Animation,U,,
Looper,2012-01-01,7.4,Action,A,30000000.0,
Mission: Impossible - Ghost Protocol,2011-01-01,7.4,Action,UA,,
Law Abiding Citizen,2009-01-01,7.4,Action,A,,
Black Dynamite,2009-01-01,7.4,Action,R,,
Wonder Woman,2017-01-01,7.4,Action,UA,,
L'ennemi public n°1,2008-01-01,7.4,Action,R,,
A History of Violence,2005-01-01,7.4,Action,UA,32000000.0,
Spider-Man 2,2004-01-01,7.4,Action,U,,
Open Range,2003-01-01,7.4,Action,U,,
Master and Commander: The Far Side of the World,2003-01-01,7.4,Action,PG-13,,
X2,2003-01-01,7.4,Action,UA,,
Spider-Man,2002-01-01,7.4,Action,U,90000000.0,
The Rock,1996-01-01,7.4,Action,A,,
Thief,1981-01-01,7.4,Action,Not Rated,,
Zui quan,1978-01-01,7.4,Action,U,,
Superman,1978-01-01,7.4,Action,U,,
Superman,1978-01-01,7.4,Action,U,,
Get Carter,1971-01-01,7.4,Action,UA,,
Get Carter,1971-01-01,7.4,Action,UA,,
Bullitt,1968-01-01,7.4,Action,A,4000000.0,
From Russia with Love,1963-01-01,7.4,Action,A,,
El Camino: A Breaking Bad Movie,2019-01-01,7.3,Action,16,,
DC League of Super-Pets,2022-01-01,7.3,Animation,7,175000000.0,
Tenet,2020-01-01,7.3,Action,UA,,
Raya and the Last Dragon,2021-01-01,7.3,Animation,U,,
Patriots Day,2016-01-01,7.3,Action,A,,
13 Hours,2016-01-01,7.3,Action,A,,
The Lego Batman Movie,2017-01-01,7.3,Animation,U,,
Okja,2017-01-01,7.3,Action,UA,,
The Nice Guys,2016-01-01,7.3,Action,18,50000000.0,
Avengers: Age of Ultron,2015-01-01,7.3,Action,UA,250000000.0,
No Time to Die,2021-01-01,7.3,Action,UA,,
American Sniper,2014-01-01,7.3,Action,A,,
The Accountant,2016-01-01,7.3,Action,18,,
Eye in the Sky,2015-01-01,7.3,Action,UA,,
Black Panther,2018-01-01,7.3,Action,UA,,
Southpaw,2015-01-01,7.3,Action,16,,
Fast Five,2011-01-01,7.3,Action,UA,125000000.0,
The Next Three Days,2010-01-01,7.3,Action,13,,
Bullet Train,2022-01-01,7.3,Action,A,,
Ghajini,2008-01-01,7.3,Action,UA,,
Master,2021-01-01,7.3,Action,UA,,
Invictus,2009-01-01,7.3,Action,UA,,
Max Manus,2008-01-01,7.3,Action,Not Rated,,
Megamind,2010-01-01,7.3,Animation,U,,
The Adventures of Tintin,2011-01-01,7.3,Animation,U,,
Der Baader Meinhof Komplex,2008-01-01,7.3,Action,R,,
Ant-Man,2015-01-01,7.3,Action,UA,,
Alita: Battle Angel,2019-01-01,7.3,Action,UA,170000000.0,
Chi bi,2008-01-01,7.3,Action,R,,
Running Scared,2006-01-01,7.3,Action,R,,
Running Scared,2006-01-01,7.3,Action,R,,
Pirates of the Caribbean: Dead Man's Chest,2006-01-01,7.3,Action,12+,,
Layer Cake,2004-01-01,7.3,Action,UA,,
Dawn of the Dead,2004-01-01,7.3,Action,A,650000.0,
Siu Lam juk kau,2001-01-01,7.3,Action,PG,,
Equilibrium,2002-01-01,7.3,Action,UA,,
X-Men,2000-01-01,7.3,Action,UA,,
The Negotiator,1998-01-01,7.3,Action,R,,
Enemy of the State,1998-01-01,7.3,Action,A,,
Starship Troopers,1997-01-01,7.3,Action,A,,
Men in Black,1997-01-01,7.3,Action,UA,,
Men in Black,1997-01-01,7.3,Action,UA,,
Grosse Pointe Blank,1997-01-01,7.3,Action,U,,
Face/Off,1997-01-01,7.3,Action,UA,,
Crimson Tide,1995-01-01,7.3,Action,U,,
True Lies,1994-01-01,7.3,Action,A,115000000.0,
Speed,1994-01-01,7.3,Action,A,30000000.0,
Nikita,1990-01-01,7.3,Action,Not Rated,,
Star Trek IV: The Voyage Home,1986-01-01,7.3,Action,U,,
To Live and Die in L.A.,1985-01-01,7.3,Action,Not Rated,,
The Karate Kid,1984-01-01,7.3,Action,U,,
The Karate Kid,1984-01-01,7.3,Action,U,,
Beverly Hills Cop,1984-01-01,7.3,Action,A,14000000.0,
Assault on Precinct 13,1976-01-01,7.3,Action,A,100000.0,
Assault on Precinct 13,1976-01-01,7.3,Action,A,100000.0,
The Getaway,1972-01-01,7.3,Action,A,,
The Getaway,1972-01-01,7.3,Action,A,,
Jason and the Argonauts,1963-01-01,7.3,Action,U,,
The Suicide Squad,2021-01-01,7.2,Action,A,185000000.0,
Anthropoid,2016-01-01,7.2,Action,R,,
The Siege of Jadotville,2016-01-01,7.2,Action,Not Rated,,
Bajirao Mastani,2015-01-01,7.2,Action,U,,
La isla mínima,2014-01-01,7.2,Action,Not Rated,,
'71,2014-01-01,7.2,Action,R,,
Holiday,2014-01-01,7.2,Action,UA,,
Holiday,2014-01-01,7.2,Action,UA,,
Holiday,2014-01-01,7.2,Action,UA,,
Unbroken,2014-01-01,7.2,Action,18,,
The Man from U.N.C.L.E.,2015-01-01,7.2,Action,UA,,
Kon-Tiki,2012-01-01,7.2,Action,Not Rated,,
Kon-Tiki,2012-01-01,7.2,Action,Not Rated,,
War Horse,2011-01-01,7.2,Action,U,66000000.0,
Rise of the Guardians,2012-01-01,7.2,Animation,U,145000000.0,
The Hunger Games,2012-01-01,7.2,Action,UA,,
Kung Fu Panda 2,2011-01-01,7.2,Animation,U,,
Harry Brown,2009-01-01,7.2,Action,R,,
Old Henry,2021-01-01,7.2,Action,Not Rated,,
21 Jump Street,2012-01-01,7.2,Action,UA,,
VR (Vikrant Rona),2022-01-01,7.2,Action,UA 13+,,
Rango,2011-01-01,7.2,Animation,U,,
Prey,2022-01-01,7.2,Action,R,,
The Witcher: Nightmare of the Wolf,2021-01-01,7.2,Animation,18,,
RocknRolla,2008-01-01,7.2,Action,A,18000000.0,
Joheunnom nabbeunnom isanghannom,2008-01-01,7.2,Action,R,,
I Am Legend,2007-01-01,7.2,Action,A,,
The Equalizer,2014-01-01,7.2,Action,A,,
Mongol,2007-01-01,7.2,Action,R,,
Friday Night Lights,2004-01-01,7.2,Action,UA,,
Fainaru fantajî sebun adobento chirudoren,2005-01-01,7.2,Animation,U,,
Team America: World Police,2004-01-01,7.2,Action,A,,
The Life Aquatic with Steve Zissou,2004-01-01,7.2,Action,R,50000000.0,
King Kong,2005-01-01,7.2,Action,UA,207000000.0,
King Kong,2005-01-01,7.2,Action,UA,207000000.0,
Kingdom of Heaven,2005-01-01,7.2,Action,A,,
The Matrix Reloaded,2003-01-01,7.2,Action,UA,63000000.0,
The Patriot,2000-01-01,7.2,Action,A,,
The Patriot,2000-01-01,7.2,Action,A,,
Arlington Road,1999-01-01,7.2,Action,R,,
Ronin,1998-01-01,7.2,Action,R,,
From Dusk Till Dawn,1996-01-01,7.2,Action,A,,
GoldenEye,1995-01-01,7.2,Action,UA,,
Natural Born Killers,1994-01-01,7.2,Action,A,34000000.0,
In the Line of Fire,1993-01-01,7.2,Action,UA,40000000.0,
Star Trek VI: The Undiscovered Country,1991-01-01,7.2,Action,U,,
Point Break,1991-01-01,7.2,Action,A,24000000.0,
Point Break,1991-01-01,7.2,Action,A,24000000.0,
Lethal Weapon 2,1989-01-01,7.2,Action,A,,
Willow,1988-01-01,7.2,Action,UA,,
They Live,1988-01-01,7.2,Action,A,3000000.0,
The Transformers: The Movie,1986-01-01,7.2,Animation,U,,
The Hitcher,1986-01-01,7.2,Action,A,,
The Hitcher,1986-01-01,7.2,Action,A,,
Big Trouble in Little China,1986-01-01,7.2,Action,UA,25000000.0,
Silverado,1985-01-01,7.2,Action,UA,,
Runaway Train,1985-01-01,7.2,Action,Not Rated,,
Magnum Force,1973-01-01,7.2,Action,Not Rated,,
Meng long guo jiang,1972-01-01,7.2,Action,U,,
Jing wu men,1972-01-01,7.2,Action,UA,,
Vanishing Point,1971-01-01,7.2,Action,U,1580000.0,
The Italian Job,1969-01-01,7.2,Action,A,,
The Italian Job,1969-01-01,7.2,Action,A,,
Django,1966-01-01,7.2,Action,A,100000000.0,
Dr. No,1962-01-01,7.2,Action,A,,
Mosul,2019-01-01,7.1,Action,18,,
Black Adam,2022-01-01,7.1,Action,UA,,
Free Guy,2021-01-01,7.1,Action,UA,120000000.0,
Brawl in Cell Block 99,2017-01-01,7.1,Action,18,,
Kaabil,2017-01-01,7.1,Action,UA,,
Allied,2016-01-01,7.1,Action,18,,
American Made,2017-01-01,7.1,Action,A,,
Fast & Furious 7,2015-01-01,7.1,Action,A,,
Everest,2015-01-01,7.1,Action,UA,,
Kraftidioten,2014-01-01,7.1,Action,R,,
Gabbar Is Back,2015-01-01,7.1,Action,UA,,
Kung Fu Panda 3,2016-01-01,7.1,Animation,U,,
Dragon Ball Z: Doragon bôru Z - Kami to Kami,2013-01-01,7.1,Animation,U,,
God Bless America,2011-01-01,7.1,Action,R,,
Batman v Superman: Dawn of Justice (Ultimate Edition),2016-01-01,7.1,Action,R,,
Deepwater Horizon,2016-01-01,7.1,Action,UA,,
Snowpiercer,2013-01-01,7.1,Action,A,39200000.0,
Dredd,2012-01-01,7.1,Action,A,50000000.0,
Enthiran,2010-01-01,7.1,Action,U,,
Iron Man Three,2013-01-01,7.1,Action,UA,,
Flickan som lekte med elden,2009-01-01,7.1,Action,R,,
Micmacs à tire-larigot,2009-01-01,7.1,Action,R,,
JCVD,2008-01-01,7.1,Action,R,,
The Northman,2022-01-01,7.1,Action,R,,
Wrath of Man,2021-01-01,7.1,Action,16,,
Planet Terror,2007-01-01,7.1,Action,A,,
Defiance,2008-01-01,7.1,Action,R,,
Shooter,2007-01-01,7.1,Action,A,,
Man of Steel,2013-01-01,7.1,Action,UA,,
Rocky Balboa,2006-01-01,7.1,Action,U,1000000.0,
Don,2006-01-01,7.1,Action,UA,11000000.0,
Deja Vu,2006-01-01,7.1,Action,UA,,
Pirates of the Caribbean: At World's End,2007-01-01,7.1,Action,UA,300000000.0,
Fanaa,2006-01-01,7.1,Action,U,,
Flags of Our Fathers,2006-01-01,7.1,Action,U,,
Banlieue 13,2004-01-01,7.1,Action,UA 16+,,
Ong-bak,2003-01-01,7.1,Action,R,,
"I, Robot",2004-01-01,7.1,Action,UA,120000000.0,
Live Free or Die Hard,2007-01-01,7.1,Action,UA,28000000.0,
We Were Soldiers,2002-01-01,7.1,Action,UA,,
Pitch Black,2000-01-01,7.1,Action,UA,23000000.0,
Payback,1999-01-01,7.1,Action,A,,
The Mummy,1999-01-01,7.1,Action,A,,
The Mummy,1999-01-01,7.1,Action,A,,
Blade,1998-01-01,7.1,Action,R,28000000.0,
Three Kings,1999-01-01,7.1,Action,A,,
Mission: Impossible,1996-01-01,7.1,Action,U,,
Desperado,1995-01-01,7.1,Action,A,,
Batman Returns,1992-01-01,7.1,Action,UA,,
Die Hard 2,1990-01-01,7.1,Action,A,28000000.0,
Casualties of War,1989-01-01,7.1,Action,UA,,
No Way Out,1987-01-01,7.1,Action,UA,,
No Way Out,1987-01-01,7.1,Action,UA,,
Highlander,1986-01-01,7.1,Action,R,,
WarGames,1983-01-01,7.1,Action,U,,
Escape from New York,1981-01-01,7.1,Action,UA,,
The Poseidon Adventure,1972-01-01,7.1,Action,U,,
Doctor Strange in the Multiverse of Madness,2022-01-01,7.0,Action,UA,,
Kabir Singh,2019-01-01,7.0,Action,A,,
Greyhound,2020-01-01,7.0,Action,A,,
Logan Lucky,2017-01-01,7.0,Action,UA,,
Ant-Man and the Wasp,2018-01-01,7.0,Action,UA,,
Sicario: Day of the Soldado,2018-01-01,7.0,Action,UA,,
Sultan,2016-01-01,7.0,Action,UA,,
Spy,2015-01-01,7.0,Action,A,,
A Most Violent Year,2014-01-01,7.0,Action,R,,
Yip Man 3,2015-01-01,7.0,Action,UA,,
Star Trek Beyond,2016-01-01,7.0,Action,UA,,
22 Jump Street,2014-01-01,7.0,Action,A,,
Yip Man 4,2019-01-01,7.0,Action,U,,
Furious 6,2013-01-01,7.0,Action,UA,,
Chronicle,2012-01-01,7.0,Action,UA,,
Super 8,2011-01-01,7.0,Action,UA,175000000.0,
Yip Man chin chyun,2010-01-01,7.0,Action,Not Rated,,
The Foreigner,2017-01-01,7.0,Action,A,,
Oblivion,2013-01-01,7.0,Action,UA,,
Filth,2013-01-01,7.0,Action,A,,
Don 2,2011-01-01,7.0,Action,UA,,
Den of Thieves,2018-01-01,7.0,Action,A,,
RED,2010-01-01,7.0,Action,UA,25000000.0,
Bronson,2008-01-01,7.0,Action,Not Rated,,
Public Enemies,2009-01-01,7.0,Action,A,,
The Unbearable Weight of Massive Talent,2022-01-01,7.0,Action,A,,
Cloverfield,2008-01-01,7.0,Action,A,25000000.0,
Death Proof,2007-01-01,7.0,Action,A,,
Tropic Thunder,2008-01-01,7.0,Action,R,92000000.0,
Tau ming chong,2007-01-01,7.0,Action,R,,
Son of Rambow,2007-01-01,7.0,Action,U,,
World War Z,2013-01-01,7.0,Action,UA,,
Thor,2011-01-01,7.0,Action,UA,180000000.0,
Jack Reacher,2012-01-01,7.0,Action,UA,,
Body of Lies,2008-01-01,7.0,Action,A,,
Man cheng jin dai huang jin jia,2006-01-01,7.0,Action,R,,
9,2009-01-01,7.0,Animation,PG-13,,
9,2009-01-01,7.0,Animation,PG-13,,
Rambo,2008-01-01,7.0,Action,R,,
Shazam!,2019-01-01,7.0,Action,UA,,
Real Steel,2011-01-01,7.0,Action,UA,,
The Kingdom,2007-01-01,7.0,Action,A,,
Tom yum goong,2005-01-01,7.0,Action,R,,
Transformers,2007-01-01,7.0,Action,UA,,
Hellboy II: The Golden Army,2008-01-01,7.0,Action,UA,,
Constantine,2005-01-01,7.0,Action,A,,
Main Hoon Na,2004-01-01,7.0,Action,UA,,
Unleashed,2005-01-01,7.0,Action,A,,
Underworld,2003-01-01,7.0,Action,A,,
Underworld,2003-01-01,7.0,Action,A,,
The Italian Job,2003-01-01,7.0,Action,UA,,
The Italian Job,2003-01-01,7.0,Action,UA,,
Koroshiya 1,2001-01-01,7.0,Action,Not Rated,,
Spy Game,2001-01-01,7.0,Action,UA,,
Le pacte des loups,2001-01-01,7.0,Action,R,175000000.0,
Taxi,1998-01-01,7.0,Action,U,1900000.0,
Taxi,1998-01-01,7.0,Action,U,1900000.0,
Rush Hour,1998-01-01,7.0,Action,UA,,
Fallen,1998-01-01,7.0,Action,A,,
Independence Day,1996-01-01,7.0,Action,UA,,
Independence Day,1996-01-01,7.0,Action,UA,,
Stargate,1994-01-01,7.0,Action,U,,
Maverick,1994-01-01,7.0,Action,UA,,
Dragon: The Bruce Lee Story,1993-01-01,7.0,Action,A,,
Juice,1992-01-01,7.0,Action,R,,
The Last Boy Scout,1991-01-01,7.0,Action,A,,
The Spy Who Loved Me,1977-01-01,7.0,Action,A,,
The Towering Inferno,1974-01-01,7.0,Action,U,14000000.0,
Thunderbolt and Lightfoot,1974-01-01,7.0,Action,Not Rated,4000000.0,
The War of the Worlds,1953-01-01,7.0,Action,U,,
Outlaw King,2018-01-01,6.9,Action,18,120000000.0,
Dragged Across Concrete,2018-01-01,6.9,Action,A,,
The Night Comes for Us,2018-01-01,6.9,Action,18,,
Solo: A Star Wars Story,2018-01-01,6.9,Action,UA,,
Fan,2016-01-01,6.9,Action,UA,,
X-Men: Apocalypse,2016-01-01,6.9,Action,UA,,
Slow West,2015-01-01,6.9,Action,R,,
Game Night,2018-01-01,6.9,Action,A,,
Star Wars: Episode VIII - The Last Jedi,2017-01-01,6.9,Action,UA,,
Jumanji: Welcome to the Jungle,2017-01-01,6.9,Action,UA,,
Love and Monsters,2020-01-01,6.9,Action,13,,
Non-Stop,2014-01-01,6.9,Action,UA,,
All Is Lost,2013-01-01,6.9,Action,PG-13,,
The Hitman's Bodyguard,2017-01-01,6.9,Action,A,,
Pacific Rim,2013-01-01,6.9,Action,UA,,
Get the Gringo,2012-01-01,6.9,Action,R,,
In the Heart of the Sea,2015-01-01,6.9,Action,18,,
Ghostbusters,2016-01-01,6.9,Action,UA,30000000.0,
Ghostbusters,2016-01-01,6.9,Action,UA,30000000.0,
Iron Man 2,2010-01-01,6.9,Action,UA,,
Legend of the Guardians: The Owls of Ga'Hoole,2010-01-01,6.9,Animation,U,80000000.0,
The World's End,2013-01-01,6.9,Action,UA,20000000.0,
Jackass Forever,2022-01-01,6.9,Action,A,,
Free State of Jones,2016-01-01,6.9,Action,R,,
Traitor,2008-01-01,6.9,Action,PG-13,,
The Amazing Spider-Man,2012-01-01,6.9,Action,UA,,
Pineapple Express,2008-01-01,6.9,Action,A,,
Crank,2006-01-01,6.9,Action,A,,
Alan Partridge: Alpha Papa,2013-01-01,6.9,Action,R,,
28 Weeks Later,2007-01-01,6.9,Action,R,15000000.0,
Captain America: The First Avenger,2011-01-01,6.9,Action,13,,
The Guardian,2006-01-01,6.9,Action,Not Rated,145000000.0,
The Guardian,2006-01-01,6.9,Action,Not Rated,145000000.0,
San ging chaat goo si,2004-01-01,6.9,Action,R,,
Jurassic World,2015-01-01,6.9,Action,UA,150000000.0,
National Treasure,2004-01-01,6.9,Action,U,100000000.0,
Mission: Impossible III,2006-01-01,6.9,Action,UA,,
The Last Castle,2001-01-01,6.9,Action,UA,72000000.0,
Atlantis: The Lost Empire,2001-01-01,6.9,Animation,U,,
A Knight's Tale,2001-01-01,6.9,Action,A,65000000.0,
The Edge,1997-01-01,6.9,Action,A,,
Con Air,1997-01-01,6.9,Action,R,,
The Mask,1994-01-01,6.9,Action,U,,
Clear and Present Danger,1994-01-01,6.9,Action,UA,,
Robin Hood: Prince of Thieves,1991-01-01,6.9,Action,U,,
Memphis Belle,1990-01-01,6.9,Action,Not Rated,,
The Monster Squad,1987-01-01,6.9,Action,Not Rated,,
Top Gun,1986-01-01,6.9,Action,U,152000000.0,
Romancing the Stone,1984-01-01,6.9,Action,U,,
Repo Man,1984-01-01,6.9,Action,Not Rated,,
48 Hrs.,1982-01-01,6.9,Action,A,,
Conan the Barbarian,1982-01-01,6.9,Action,A,,
Conan the Barbarian,1982-01-01,6.9,Action,A,,
Clash of the Titans,1981-01-01,6.9,Action,A,,
Clash of the Titans,1981-01-01,6.9,Action,A,,
Smokey and the Bandit,1977-01-01,6.9,Action,U,,
Death Wish,1974-01-01,6.9,Action,A,,
Death Wish,1974-01-01,6.9,Action,A,,
Westworld,1973-01-01,6.9,Action,U,,
Tang shan da xiong,1971-01-01,6.9,Action,A,,
Thunderball,1965-01-01,6.9,Action,A,9000000.0,
Ready or Not,2019-01-01,6.8,Action,A,,
Boss Level,2020-01-01,6.8,Action,Not Rated,45000000.0,
News of the World,2020-01-01,6.8,Action,16,,
Spies in Disguise,2019-01-01,6.8,Animation,U,100000000.0,
Shin Gojira,2016-01-01,6.8,Action,Not Rated,,
Captain Marvel,2019-01-01,6.8,Action,UA,,
The Outpost,2019-01-01,6.8,Action,R,,
Død snø 2,2014-01-01,6.8,Action,R,,
The Magnificent Seven,2016-01-01,6.8,Action,UA,,
The Magnificent Seven,2016-01-01,6.8,Action,UA,,
The Magnificent Seven,2016-01-01,6.8,Action,UA,,
Spectre,2015-01-01,6.8,Action,UA,,
Thor: The Dark World,2013-01-01,6.8,Action,UA,,
Chappie,2015-01-01,6.8,Action,UA,,
The Maze Runner,2014-01-01,6.8,Action,UA,,
Tres metros sobre el cielo,2010-01-01,6.8,Action,Not Rated,,
The Grey,2011-01-01,6.8,Action,A,25000000.0,
What Happened to Monday,2017-01-01,6.8,Action,A,,
Aquaman,2018-01-01,6.8,Action,UA,,
Men in Black 3,2012-01-01,6.8,Action,UA,,
Unknown,2011-01-01,6.8,Action,UA,,
Unknown,2011-01-01,6.8,Action,UA,,
Tron,2010-01-01,6.8,Action,U,250000000.0,
Tron,2010-01-01,6.8,Action,U,250000000.0,
The Book of Eli,2010-01-01,6.8,Action,A,80000000.0,
Hanna,2011-01-01,6.8,Action,13,,
Green Zone,2010-01-01,6.8,Action,A,,
We Own the Night,2007-01-01,6.8,Action,R,,
Unstoppable,2010-01-01,6.8,Action,UA,,
Harsh Times,2005-01-01,6.8,Action,R,,
Four Brothers,2005-01-01,6.8,Action,UA,,
Street Kings,2008-01-01,6.8,Action,R,,
The Island,2005-01-01,6.8,Action,UA,127000000.0,
The Island,2005-01-01,6.8,Action,UA,127000000.0,
Tristan + Isolde,2006-01-01,6.8,Action,PG-13,,
The Transporter,2002-01-01,6.8,Action,A,,
Dog Soldiers,2002-01-01,6.8,Action,A,,
The Fast and the Furious,2001-01-01,6.8,Action,A,50000.0,
The Score,2001-01-01,6.8,Action,UA,,
Hellboy,2004-01-01,6.8,Action,UA,85000000.0,
Hellboy,2004-01-01,6.8,Action,UA,85000000.0,
Ngo si seoi,1998-01-01,6.8,Action,UA,,
The Mask of Zorro,1998-01-01,6.8,Action,UA,,
The Long Kiss Goodnight,1996-01-01,6.8,Action,A,,
Bad Boys,1995-01-01,6.8,Action,A,,
Bad Boys,1995-01-01,6.8,Action,A,,
Patriot Games,1992-01-01,6.8,Action,A,,
El mariachi,1992-01-01,6.8,Action,R,,
Young Guns,1988-01-01,6.8,Action,UA,,
Innerspace,1987-01-01,6.8,Action,U,,
Bloodsport,1988-01-01,6.8,Action,A,,
Enemy Mine,1985-01-01,6.8,Action,U,,
Superman II,1980-01-01,6.8,Action,U,,
Mad Max,1979-01-01,6.8,Action,U,,
Logan's Run,1976-01-01,6.8,Action,U,,
On Her Majesty's Secret Service,1969-01-01,6.8,Action,U,,
You Only Live Twice,1967-01-01,6.8,Action,A,9500000.0,
Extraction,2020-01-01,6.7,Action,18,,
Jumanji: The Next Level,2019-01-01,6.7,Action,UA,,
Midway,2019-01-01,6.7,Action,A,,
Bumblebee,2018-01-01,6.7,Action,UA,,
Kingsman: The Golden Circle,2017-01-01,6.7,Action,A,,
Harriet,2019-01-01,6.7,Action,PG-13,,
The Equalizer 2,2018-01-01,6.7,Action,UA,,
Jungle,2017-01-01,6.7,Action,R,90000000.0,
Turbo Kid,2015-01-01,6.7,Action,Not Rated,,
Black Widow,2021-01-01,6.7,Action,UA,,
Black Widow,2021-01-01,6.7,Action,UA,,
Hardcore Henry,2015-01-01,6.7,Action,A,2000000.0,
The Guest,2014-01-01,6.7,Action,R,,
Pete's Dragon,2016-01-01,6.7,Action,UA,10000000.0,
Pete's Dragon,2016-01-01,6.7,Action,UA,10000000.0,
The Salvation,2014-01-01,6.7,Action,R,,
The Adam Project,2022-01-01,6.7,Action,13,,
Atomic Blonde,2017-01-01,6.7,Action,A,,
The Finest Hours,2016-01-01,6.7,Action,U,,
The Finest Hours,2016-01-01,6.7,Action,U,,
King Arthur: Legend of the Sword,2017-01-01,6.7,Action,A,,
No Escape,2015-01-01,6.7,Action,18,,
No Escape,2015-01-01,6.7,Action,18,,
